"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,14252,"v_bfe_u32 v84, v66, 16, 1",8,36,4,0,""
5,14260,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,14264,"v_add3_u32 v84, v84, v66, s2",8,44,12,0,""
5,14272,"v_or_b32_e32 v85, 0x400000, v66",8,32,0,20,""
5,14280,"v_cmp_u_f32_e64 s[2:3], v66, v66",8,80,48,0,""
5,14288,"s_nop 1",8,64,64,0,""
5,14292,"v_cndmask_b32_e64 v66, v84, v85, s[2:3]",8,32,0,0,""
5,14300,"v_mul_lo_u32 v84, v100, s5",8,32,0,0,""
5,14308,"v_ashrrev_i32_e32 v85, 31, v84",8,32,0,0,""
5,14312,"v_lshl_add_u64 v[84:85], v[84:85], 1, v[82:83]",8,68,36,0,""
5,14320,"global_store_short_d16_hi v[84:85], v66, off offset:64",8,40,8,64,""
5,14328,"s_or_b64 exec, exec, s[10:11]",8,36,4,0,""
5,14332,"v_or_b32_e32 v66, 33, v132",8,32,0,0,""
5,14336,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,32,0,0,""
5,14344,"s_and_saveexec_b64 s[10:11], s[2:3]",8,36,4,128,""
5,14348,"s_cbranch_execz 18",8,32,0,32,""
5,14352,"v_bfe_u32 v84, v67, 16, 1",8,72,40,0,""
5,14360,"s_movk_i32 s2, 0x7fff",8,36,4,0,""
5,14364,"v_mul_lo_u32 v66, v66, s5",8,32,0,36,""
5,14372,"v_add3_u32 v84, v84, v67, s2",8,40,8,0,""
5,14380,"v_or_b32_e32 v85, 0x400000, v67",8,32,0,0,""
5,14388,"v_cmp_u_f32_e64 s[2:3], v67, v67",8,36,4,0,""
5,14396,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14400,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,60,28,0,""
5,14408,"v_cndmask_b32_e64 v84, v84, v85, s[2:3]",8,32,0,0,""
5,14416,"global_store_short_d16_hi v[66:67], v84, off offset:64",8,32,0,64,""
5,14424,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,14428,"v_or_b32_e32 v66, 34, v132",8,32,0,0,""
5,14432,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,56,24,0,""
5,14440,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,14444,"s_cbranch_execz 19",8,32,0,32,""
5,14448,"v_bfe_u32 v67, v68, 16, 1",8,60,28,0,""
5,14456,"s_movk_i32 s2, 0x7fff",8,36,4,0,""
5,14460,"v_add3_u32 v67, v67, v68, s2",8,36,4,40,""
5,14468,"v_or_b32_e32 v84, 0x400000, v68",8,32,0,0,""
5,14476,"v_cmp_u_f32_e64 s[2:3], v68, v68",8,40,8,0,""
5,14484,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,14492,"s_nop 0",8,32,32,0,""
5,14496,"v_cndmask_b32_e64 v68, v67, v84, s[2:3]",8,32,0,0,""
5,14504,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14508,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,64,32,0,""
5,14516,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,44,12,64,""
5,14524,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,14528,"v_or_b32_e32 v66, 35, v132",8,32,0,0,""
5,14532,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,56,24,0,""
5,14540,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,14544,"s_cbranch_execz 19",8,32,0,32,""
5,14548,"v_bfe_u32 v67, v69, 16, 1",8,60,28,0,""
5,14556,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,14560,"v_add3_u32 v67, v67, v69, s2",8,44,12,44,""
5,14568,"v_or_b32_e32 v68, 0x400000, v69",8,32,0,0,""
5,14576,"v_cmp_u_f32_e64 s[2:3], v69, v69",8,36,4,0,""
5,14584,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,14592,"s_nop 0",8,32,32,0,""
5,14596,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,40,8,0,""
5,14604,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14608,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,40,8,0,""
5,14616,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,44,12,64,""
5,14624,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,14628,"v_or_b32_e32 v66, 40, v132",8,32,0,0,""
5,14632,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,48,16,0,""
5,14640,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,14644,"s_cbranch_execz 19",8,32,0,32,""
5,14648,"v_bfe_u32 v67, v70, 16, 1",8,56,24,0,""
5,14656,"s_movk_i32 s2, 0x7fff",8,32,0,76,""
5,14660,"v_add3_u32 v67, v67, v70, s2",8,40,8,0,""
5,14668,"v_or_b32_e32 v68, 0x400000, v70",8,32,0,0,""
5,14676,"v_cmp_u_f32_e64 s[2:3], v70, v70",8,36,4,0,""
5,14684,"v_mul_lo_u32 v66, v66, s5",8,32,0,4,""
5,14692,"s_nop 0",8,32,32,0,""
5,14696,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,32,0,0,""
5,14704,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14708,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,52,20,0,""
5,14716,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,32,0,64,""
5,14724,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,14728,"v_or_b32_e32 v66, 41, v132",8,32,0,0,""
5,14732,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,56,24,0,""
5,14740,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,14744,"s_cbranch_execz 19",8,32,0,32,""
5,14748,"v_bfe_u32 v67, v71, 16, 1",8,40,8,128,""
5,14756,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,14760,"v_add3_u32 v67, v67, v71, s2",8,44,12,0,""
5,14768,"v_or_b32_e32 v68, 0x400000, v71",8,32,0,0,""
5,14776,"v_cmp_u_f32_e64 s[2:3], v71, v71",8,48,16,0,""
5,14784,"v_mul_lo_u32 v66, v66, s5",8,36,4,4,""
5,14792,"s_nop 0",8,32,32,0,""
5,14796,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,36,4,0,""
5,14804,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14808,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,56,24,0,""
5,14816,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,40,8,64,""
5,14824,"s_or_b64 exec, exec, s[10:11]",8,36,4,0,""
5,14828,"v_or_b32_e32 v66, 42, v132",8,32,0,0,""
5,14832,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,48,16,0,""
5,14840,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,14844,"s_cbranch_execz 19",8,32,0,32,""
5,14848,"v_bfe_u32 v67, v72, 16, 1",8,64,32,128,""
5,14856,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,14860,"v_add3_u32 v67, v67, v72, s2",8,56,24,0,""
5,14868,"v_or_b32_e32 v68, 0x400000, v72",8,32,0,0,""
5,14876,"v_cmp_u_f32_e64 s[2:3], v72, v72",8,48,16,0,""
5,14884,"v_mul_lo_u32 v66, v66, s5",8,36,4,0,""
5,14892,"s_nop 0",8,32,32,0,""
5,14896,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,36,4,0,""
5,14904,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,14908,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,44,12,4,""
5,14916,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,32,0,64,""
5,14924,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,14928,"v_or_b32_e32 v66, 43, v132",8,32,0,0,""
5,14932,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,44,12,0,""
5,14940,"s_and_saveexec_b64 s[10:11], s[2:3]",8,36,4,128,""
5,14944,"s_cbranch_execz 19",8,32,0,32,""
5,14948,"v_bfe_u32 v67, v73, 16, 1",8,56,24,0,""
5,14956,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,14960,"v_add3_u32 v67, v67, v73, s2",8,48,16,0,""
5,14968,"v_or_b32_e32 v68, 0x400000, v73",8,32,0,0,""
5,14976,"v_cmp_u_f32_e64 s[2:3], v73, v73",8,40,8,0,""
5,14984,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,14992,"s_nop 0",8,32,32,0,""
5,14996,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,36,4,0,""
5,15004,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15008,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,36,4,0,""
5,15016,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,36,4,64,""
5,15024,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15028,"v_or_b32_e32 v66, 48, v132",8,32,0,0,""
5,15032,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,60,28,0,""
5,15040,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15044,"s_cbranch_execz 19",8,32,0,32,""
5,15048,"v_bfe_u32 v67, v74, 16, 1",8,68,36,0,""
5,15056,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,15060,"v_add3_u32 v67, v67, v74, s2",8,32,0,0,""
5,15068,"v_or_b32_e32 v68, 0x400000, v74",8,32,0,16,""
5,15076,"v_cmp_u_f32_e64 s[2:3], v74, v74",8,32,0,0,""
5,15084,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,15092,"s_nop 0",8,32,32,0,""
5,15096,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,32,0,0,""
5,15104,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,8,""
5,15108,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,52,20,0,""
5,15116,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,32,0,64,""
5,15124,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15128,"v_or_b32_e32 v66, 49, v132",8,32,0,0,""
5,15132,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,40,8,0,""
5,15140,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15144,"s_cbranch_execz 19",8,32,0,32,""
5,15148,"v_bfe_u32 v67, v75, 16, 1",8,40,8,0,""
5,15156,"s_movk_i32 s2, 0x7fff",8,36,4,0,""
5,15160,"v_add3_u32 v67, v67, v75, s2",8,40,8,0,""
5,15168,"v_or_b32_e32 v68, 0x400000, v75",8,32,0,20,""
5,15176,"v_cmp_u_f32_e64 s[2:3], v75, v75",8,36,4,0,""
5,15184,"v_mul_lo_u32 v66, v66, s5",8,36,4,0,""
5,15192,"s_nop 0",8,32,32,0,""
5,15196,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,40,8,0,""
5,15204,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15208,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,36,4,0,""
5,15216,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,36,4,64,""
5,15224,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15228,"v_or_b32_e32 v66, 50, v132",8,32,0,0,""
5,15232,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,40,8,0,""
5,15240,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15244,"s_cbranch_execz 19",8,32,0,32,""
5,15248,"v_bfe_u32 v67, v76, 16, 1",8,44,12,0,""
5,15256,"s_movk_i32 s2, 0x7fff",8,36,4,0,""
5,15260,"v_add3_u32 v67, v67, v76, s2",8,40,8,52,""
5,15268,"v_or_b32_e32 v68, 0x400000, v76",8,32,0,0,""
5,15276,"v_cmp_u_f32_e64 s[2:3], v76, v76",8,40,8,0,""
5,15284,"v_mul_lo_u32 v66, v66, s5",8,40,8,0,""
5,15292,"s_nop 0",8,32,32,0,""
5,15296,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,40,8,0,""
5,15304,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15308,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,68,36,0,""
5,15316,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,44,12,64,""
5,15324,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15328,"v_or_b32_e32 v66, 51, v132",8,32,0,0,""
5,15332,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,44,12,0,""
5,15340,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15344,"s_cbranch_execz 19",8,32,0,32,""
5,15348,"v_bfe_u32 v67, v77, 16, 1",8,48,16,0,""
5,15356,"s_movk_i32 s2, 0x7fff",8,36,4,0,""
5,15360,"v_add3_u32 v67, v67, v77, s2",8,64,32,52,""
5,15368,"v_or_b32_e32 v68, 0x400000, v77",8,32,0,0,""
5,15376,"v_cmp_u_f32_e64 s[2:3], v77, v77",8,40,8,0,""
5,15384,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,15392,"s_nop 0",8,32,32,0,""
5,15396,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,40,8,0,""
5,15404,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15408,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,48,16,0,""
5,15416,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,40,8,64,""
5,15424,"s_or_b64 exec, exec, s[10:11]",8,36,4,0,""
5,15428,"v_or_b32_e32 v66, 56, v132",8,32,0,0,""
5,15432,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,44,12,0,""
5,15440,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15444,"s_cbranch_execz 19",8,32,0,32,""
5,15448,"v_bfe_u32 v67, v78, 16, 1",8,48,16,0,""
5,15456,"s_movk_i32 s2, 0x7fff",8,44,12,88,""
5,15460,"v_add3_u32 v67, v67, v78, s2",8,52,20,0,""
5,15468,"v_or_b32_e32 v68, 0x400000, v78",8,32,0,0,""
5,15476,"v_cmp_u_f32_e64 s[2:3], v78, v78",8,52,20,0,""
5,15484,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,15492,"s_nop 0",8,32,32,0,""
5,15496,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,32,0,0,""
5,15504,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15508,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,44,12,0,""
5,15516,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,40,8,64,""
5,15524,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15528,"v_or_b32_e32 v66, 57, v132",8,32,0,0,""
5,15532,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,52,20,0,""
5,15540,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15544,"s_cbranch_execz 19",8,32,0,32,""
5,15548,"v_bfe_u32 v67, v79, 16, 1",8,48,16,128,""
5,15556,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,15560,"v_add3_u32 v67, v67, v79, s2",8,40,8,0,""
5,15568,"v_or_b32_e32 v68, 0x400000, v79",8,32,0,0,""
5,15576,"v_cmp_u_f32_e64 s[2:3], v79, v79",8,32,0,0,""
5,15584,"v_mul_lo_u32 v66, v66, s5",8,32,0,0,""
5,15592,"s_nop 0",8,32,32,0,""
5,15596,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,36,4,0,""
5,15604,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15608,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,48,16,0,""
5,15616,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,36,4,64,""
5,15624,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15628,"v_or_b32_e32 v66, 58, v132",8,32,0,0,""
5,15632,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,52,20,0,""
5,15640,"s_and_saveexec_b64 s[10:11], s[2:3]",8,36,4,128,""
5,15644,"s_cbranch_execz 19",8,32,0,32,""
5,15648,"v_bfe_u32 v67, v80, 16, 1",8,36,4,128,""
5,15656,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,15660,"v_add3_u32 v67, v67, v80, s2",8,36,4,0,""
5,15668,"v_or_b32_e32 v68, 0x400000, v80",8,32,0,0,""
5,15676,"v_cmp_u_f32_e64 s[2:3], v80, v80",8,40,8,0,""
5,15684,"v_mul_lo_u32 v66, v66, s5",8,40,8,0,""
5,15692,"s_nop 0",8,32,32,0,""
5,15696,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,40,8,0,""
5,15704,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15708,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,84,52,0,""
5,15716,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,48,16,64,""
5,15724,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15728,"v_or_b32_e32 v66, 59, v132",8,32,0,0,""
5,15732,"v_cmp_gt_i32_e64 s[2:3], s4, v66",8,32,0,0,""
5,15740,"s_and_b64 exec, exec, s[2:3]",8,32,0,128,""
5,15744,"s_cbranch_execz 19",8,32,0,32,""
5,15748,"v_bfe_u32 v67, v81, 16, 1",8,36,4,0,""
5,15756,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,15760,"v_add3_u32 v67, v67, v81, s2",8,56,24,0,""
5,15768,"v_or_b32_e32 v68, 0x400000, v81",8,32,0,0,""
5,15776,"v_cmp_u_f32_e64 s[2:3], v81, v81",8,60,28,0,""
5,15784,"v_mul_lo_u32 v66, v66, s5",8,40,8,0,""
5,15792,"s_nop 0",8,32,32,0,""
5,15796,"v_cndmask_b32_e64 v68, v67, v68, s[2:3]",8,32,0,0,""
5,15804,"v_ashrrev_i32_e32 v67, 31, v66",8,32,0,0,""
5,15808,"v_lshl_add_u64 v[66:67], v[66:67], 1, v[82:83]",8,68,36,0,""
5,15816,"global_store_short_d16_hi v[66:67], v68, off offset:64",8,40,8,64,""
5,15824,"s_or_b64 exec, exec, s[6:7]",8,36,4,0,""
5,15828,"v_or_b32_e32 v68, 64, v132",8,32,0,0,""
5,15832,"s_and_saveexec_b64 s[6:7], vcc",8,32,0,0,""
5,15836,"s_cbranch_execz 414",8,32,0,32,""
5,15840,"v_lshl_add_u64 v[66:67], v[0:1], 1, s[8:9]",8,44,12,128,""
5,15848,"v_cmp_gt_i32_e64 s[2:3], s4, v68",8,88,56,0,""
5,15856,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15860,"s_cbranch_execz 19",8,32,0,32,""
5,15864,"v_bfe_u32 v69, v50, 16, 1",8,36,4,0,""
5,15872,"s_movk_i32 s2, 0x7fff",8,36,4,92,""
5,15876,"v_add3_u32 v69, v69, v50, s2",8,52,20,0,""
5,15884,"v_or_b32_e32 v70, 0x400000, v50",8,32,0,0,""
5,15892,"v_cmp_u_f32_e64 s[2:3], v50, v50",8,32,0,0,""
5,15900,"s_nop 1",8,64,64,0,""
5,15904,"v_cndmask_b32_e64 v50, v69, v70, s[2:3]",8,36,4,0,""
5,15912,"v_mul_lo_u32 v70, v68, s5",8,36,4,0,""
5,15920,"v_ashrrev_i32_e32 v71, 31, v70",8,32,0,0,""
5,15924,"v_lshl_add_u64 v[70:71], v[70:71], 1, v[66:67]",8,44,12,0,""
5,15932,"global_store_short_d16_hi v[70:71], v50, off",8,36,4,64,""
5,15940,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,15944,"v_or_b32_e32 v50, 0x41, v132",8,32,0,0,""
5,15952,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,32,0,0,""
5,15960,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,15964,"s_cbranch_execz 18",8,32,0,32,""
5,15968,"v_bfe_u32 v69, v51, 16, 1",8,44,12,128,""
5,15976,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,15980,"v_mul_lo_u32 v50, v50, s5",8,32,0,0,""
5,15988,"v_add3_u32 v69, v69, v51, s2",8,48,16,0,""
5,15996,"v_or_b32_e32 v70, 0x400000, v51",8,32,0,4,""
5,16004,"v_cmp_u_f32_e64 s[2:3], v51, v51",8,60,28,0,""
5,16012,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16016,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,52,20,0,""
5,16024,"v_cndmask_b32_e64 v69, v69, v70, s[2:3]",8,36,4,0,""
5,16032,"global_store_short_d16_hi v[50:51], v69, off",8,36,4,64,""
5,16040,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,16044,"v_or_b32_e32 v50, 0x42, v132",8,32,0,0,""
5,16052,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,40,8,0,""
5,16060,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,16064,"s_cbranch_execz 19",8,32,0,32,""
5,16068,"v_bfe_u32 v51, v52, 16, 1",8,44,12,0,""
5,16076,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,16080,"v_add3_u32 v51, v51, v52, s2",8,56,24,0,""
5,16088,"v_or_b32_e32 v69, 0x400000, v52",8,32,0,0,""
5,16096,"v_cmp_u_f32_e64 s[2:3], v52, v52",8,40,8,0,""
5,16104,"v_mul_lo_u32 v50, v50, s5",8,32,0,0,""
5,16112,"s_nop 0",8,32,32,0,""
5,16116,"v_cndmask_b32_e64 v52, v51, v69, s[2:3]",8,40,8,0,""
5,16124,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16128,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,36,4,0,""
5,16136,"global_store_short_d16_hi v[50:51], v52, off",8,36,4,64,""
5,16144,"s_or_b64 exec, exec, s[10:11]",8,36,4,0,""
5,16148,"v_or_b32_e32 v50, 0x43, v132",8,32,0,0,""
5,16156,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,48,16,0,""
5,16164,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,16168,"s_cbranch_execz 19",8,32,0,32,""
5,16172,"v_bfe_u32 v51, v53, 16, 1",8,60,28,0,""
5,16180,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,16184,"v_add3_u32 v51, v51, v53, s2",8,48,16,0,""
5,16192,"v_or_b32_e32 v52, 0x400000, v53",8,32,0,20,""
5,16200,"v_cmp_u_f32_e64 s[2:3], v53, v53",8,40,8,0,""
5,16208,"v_mul_lo_u32 v50, v50, s5",8,32,0,0,""
5,16216,"s_nop 0",8,32,32,0,""
5,16220,"v_cndmask_b32_e64 v52, v51, v52, s[2:3]",8,36,4,0,""
5,16228,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16232,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,32,0,0,""
5,16240,"global_store_short_d16_hi v[50:51], v52, off",8,36,4,64,""
5,16248,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,16252,"v_or_b32_e32 v50, 0x48, v132",8,32,0,0,""
5,16260,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,48,16,0,""
5,16268,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,16272,"s_cbranch_execz 19",8,32,0,32,""
5,16276,"v_bfe_u32 v51, v54, 16, 1",8,48,16,0,""
5,16284,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,16288,"v_add3_u32 v51, v51, v54, s2",8,32,0,52,""
5,16296,"v_or_b32_e32 v52, 0x400000, v54",8,32,0,0,""
5,16304,"v_cmp_u_f32_e64 s[2:3], v54, v54",8,48,16,0,""
5,16312,"v_mul_lo_u32 v50, v50, s5",8,36,4,0,""
5,16320,"s_nop 0",8,32,32,0,""
5,16324,"v_cndmask_b32_e64 v52, v51, v52, s[2:3]",8,32,0,0,""
5,16332,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16336,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,36,4,0,""
5,16344,"global_store_short_d16_hi v[50:51], v52, off",8,36,4,64,""
5,16352,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,16356,"v_or_b32_e32 v50, 0x49, v132",8,32,0,0,""
5,16364,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,60,28,0,""
5,16372,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,16376,"s_cbranch_execz 19",8,32,0,32,""
5,16380,"v_bfe_u32 v51, v55, 16, 1",8,36,4,128,""
5,16388,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,16392,"v_add3_u32 v51, v51, v55, s2",8,36,4,0,""
5,16400,"v_or_b32_e32 v52, 0x400000, v55",8,32,0,0,""
5,16408,"v_cmp_u_f32_e64 s[2:3], v55, v55",8,44,12,0,""
5,16416,"v_mul_lo_u32 v50, v50, s5",8,36,4,0,""
5,16424,"s_nop 0",8,32,32,0,""
5,16428,"v_cndmask_b32_e64 v52, v51, v52, s[2:3]",8,32,0,0,""
5,16436,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16440,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,44,12,0,""
5,16448,"global_store_short_d16_hi v[50:51], v52, off",8,36,4,64,""
5,16456,"s_or_b64 exec, exec, s[10:11]",8,32,0,0,""
5,16460,"v_or_b32_e32 v50, 0x4a, v132",8,32,0,0,""
5,16468,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,56,24,0,""
5,16476,"s_and_saveexec_b64 s[10:11], s[2:3]",8,32,0,128,""
5,16480,"s_cbranch_execz 19",8,32,0,32,""
5,16484,"v_bfe_u32 v51, v56, 16, 1",8,40,8,0,""
5,16492,"s_movk_i32 s2, 0x7fff",8,32,0,0,""
5,16496,"v_add3_u32 v51, v51, v56, s2",8,48,16,0,""
5,16504,"v_or_b32_e32 v52, 0x400000, v56",8,32,0,0,""
5,16512,"v_cmp_u_f32_e64 s[2:3], v56, v56",8,40,8,4,""
5,16520,"v_mul_lo_u32 v50, v50, s5",8,32,0,0,""
5,16528,"s_nop 0",8,32,32,0,""
5,16532,"v_cndmask_b32_e64 v52, v51, v52, s[2:3]",8,32,0,0,""
5,16540,"v_ashrrev_i32_e32 v51, 31, v50",8,32,0,0,""
5,16544,"v_lshl_add_u64 v[50:51], v[50:51], 1, v[66:67]",8,44,12,0,""
5,16552,"global_store_short_d16_hi v[50:51], v52, off",8,36,4,64,""
5,16560,"s_or_b64 exec, exec, s[10:11]",8,36,4,0,""
5,16564,"v_or_b32_e32 v50, 0x4b, v132",8,32,0,0,""
5,16572,"v_cmp_gt_i32_e64 s[2:3], s4, v50",8,52,20,0,""
5,16580,"s_and_saveexec_b64 s[10:11], s[2:3]",8,36,4,128,""
5,16584,"s_cbranch_execz 19",8,32,0,32,""
