M,N,K,tile,tflops,median_ms,avg_ms,min_ms,std_ms,max_err,status,iters,hipblaslt_tflops,ratio_pct
7168,7680,1024,hk_256x256x64,454.3,0.2482,0.2452,0.2359,0.0057,0.0078,PASS,10,452.0,100.5
7168,7680,8192,hk_128x128x64,381.8,2.3623,2.3612,2.3057,0.0321,0.0312,PASS,10,560.3,68.1
7168,7680,8192,hk_256x256x64,563.7,1.6000,1.5966,1.5086,0.0530,0.0312,PASS,10,560.3,100.6
7168,8064,256,hk_128x128x64,245.7,0.1204,0.1204,0.1184,0.0018,0.0039,PASS,10,193.7,126.8
7296,7808,8192,hk_128x128x64,394.9,2.3634,2.3609,2.3215,0.0361,0.0312,PASS,10,540.4,73.1
7296,7936,256,hk_128x128x64,251.0,0.1181,0.1182,0.1160,0.0016,0.0039,PASS,10,252.4,99.4
7296,8064,64,hk_128x128x64,109.7,0.0687,0.0682,0.0663,0.0010,0.0020,PASS,10,69.0,159.0
7296,8064,64,hk_192x192x64,117.0,0.0643,0.0641,0.0626,0.0009,0.0020,PASS,10,69.0,169.7
7424,7424,64,hk_128x128x64,105.8,0.0667,0.0665,0.0649,0.0013,0.0020,PASS,10,99.8,106.0
7424,7424,64,hk_256x256x64,127.9,0.0552,0.0557,0.0540,0.0016,0.0020,PASS,10,99.8,128.1
7424,7680,8192,hk_128x128x64,390.4,2.3929,2.3969,2.3735,0.0181,0.0312,PASS,10,578.8,67.5
7424,7680,8192,hk_256x256x64,556.4,1.6788,1.6725,1.5849,0.0587,0.0312,PASS,10,578.8,96.1
7424,8192,4096,hk_128x128x64,405.9,1.2275,1.2161,1.1820,0.0202,0.0156,PASS,10,566.8,71.6
7424,8192,4096,hk_256x256x64,514.2,0.9689,0.9681,0.9340,0.0291,0.0156,PASS,10,566.8,90.7
7552,7680,512,hk_128x128x64,322.9,0.1839,0.1838,0.1799,0.0026,0.0078,PASS,10,353.0,91.5
7552,8192,512,hk_128x128x64,330.8,0.1915,0.1925,0.1872,0.0045,0.0078,PASS,10,364.3,90.8
7936,8192,128,hk_128x128x64,165.0,0.1009,0.0998,0.0963,0.0021,0.0039,PASS,10,170.5,96.8
7936,8192,128,hk_256x256x64,190.1,0.0876,0.0878,0.0861,0.0014,0.0039,PASS,10,170.5,111.5
8064,8064,4096,hk_128x128x64,401.5,1.3268,1.3255,1.2861,0.0331,0.0156,PASS,10,543.6,73.9
8064,8064,4096,hk_192x192x64,506.1,1.0525,1.0407,0.9995,0.0270,0.0156,PASS,10,543.6,93.1
