"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,733264,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733268,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733272,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733276,"s_cbranch_execnz 197",0,0,0,0,""
4,733280,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733284,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733288,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733292,"s_cbranch_execnz 207",0,0,0,0,""
4,733296,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733300,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733304,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733308,"s_cbranch_execz 7",0,0,0,0,""
4,733312,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733316,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733320,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733328,"v_mov_b32_e32 v2, s5",0,0,0,0,""
4,733332,"global_store_short v[0:1], v2, off",0,0,0,0,""
4,733340,"s_endpgm",56,183064,0,0,""
4,733344,"v_or_b32_e32 v2, s0, v0",0,0,0,0,""
4,733348,"v_mov_b32_e32 v3, 0",0,0,0,0,""
4,733352,"v_lshl_add_u64 v[2:3], v[2:3], 1, s[6:7]",0,0,0,0,""
4,733360,"v_or_b32_e32 v0, 0x100, v0",0,0,0,0,""
4,733368,"v_mov_b32_e32 v1, s5",0,0,0,0,""
4,733372,"global_store_short v[2:3], v1, off",0,0,0,0,""
4,733380,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733384,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733388,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733392,"s_cbranch_execz 65459",0,0,0,0,""
4,733396,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733404,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733408,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733412,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733420,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733424,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733432,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733436,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733440,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733444,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733448,"s_cbranch_execz 65449",0,0,0,0,""
4,733452,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733460,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733464,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733468,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733476,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733480,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733488,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733492,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733496,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733500,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733504,"s_cbranch_execz 65439",0,0,0,0,""
4,733508,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733516,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733520,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733524,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733532,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733536,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733544,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733548,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733552,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733556,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733560,"s_cbranch_execz 65429",0,0,0,0,""
4,733564,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733572,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733576,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733580,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733588,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733592,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733600,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733604,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733608,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733612,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733616,"s_cbranch_execz 65419",0,0,0,0,""
4,733620,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733628,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733632,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733636,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733644,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733648,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733656,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733660,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733664,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733668,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733672,"s_cbranch_execz 65409",0,0,0,0,""
4,733676,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733684,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733688,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733692,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733700,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733704,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733712,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733716,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733720,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733724,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733728,"s_cbranch_execz 65399",0,0,0,0,""
4,733732,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733740,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733744,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733748,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733756,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733760,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733768,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733772,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733776,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733780,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733784,"s_cbranch_execz 65389",0,0,0,0,""
4,733788,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733796,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733800,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733804,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733812,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733816,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733824,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733828,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733832,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733836,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733840,"s_cbranch_execz 65379",0,0,0,0,""
4,733844,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733852,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733856,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733860,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733868,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733872,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733880,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733884,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733888,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733892,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733896,"s_cbranch_execz 65369",0,0,0,0,""
4,733900,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733908,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733912,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733916,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733924,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733928,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733936,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733940,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,733944,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,733948,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,733952,"s_cbranch_execz 65359",0,0,0,0,""
4,733956,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,733964,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,733968,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,733972,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,733980,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,733984,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,733992,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,733996,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,734000,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,734004,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,734008,"s_cbranch_execz 65349",0,0,0,0,""
4,734012,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,734020,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,734024,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,734028,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,734036,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,734040,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,734048,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,734052,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,734056,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,734060,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,734064,"s_cbranch_execz 65339",0,0,0,0,""
4,734068,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,734076,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,734080,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,734084,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,734092,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,734096,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,734104,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,734108,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,734112,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,734116,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,734120,"s_cbranch_execz 65329",0,0,0,0,""
4,734124,"v_add_u32_e32 v2, 0x100, v0",0,0,0,0,""
4,734132,"v_add_u32_e32 v0, s0, v0",0,0,0,0,""
4,734136,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,734140,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[6:7]",0,0,0,0,""
4,734148,"v_mov_b32_e32 v3, s5",0,0,0,0,""
4,734152,"global_store_short v[0:1], v3, off",0,0,0,0,""
4,734160,"v_mov_b32_e32 v0, v2",0,0,0,0,""
4,734164,"s_or_b64 exec, exec, s[2:3]",0,0,0,0,""
4,734168,"v_cmp_gt_i32_e32 vcc, s4, v0",0,0,0,0,""
4,734172,"s_and_saveexec_b64 s[2:3], vcc",0,0,0,0,""
4,734176,"s_cbranch_execnz 65319",0,0,0,0,""
4,734180,"s_branch 65325",0,0,0,0,""
